customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST005355,640,2,181.16,1,3,4,8,Potential Loyalists
CUST005356,271,2,220.43,3,3,4,10,Loyal Customers
CUST005357,292,3,406.47,3,5,5,13,Champions
CUST005359,19,2,305.2,5,3,5,13,Champions
CUST005360,287,1,153.81,3,1,3,7,Potential Loyalists
CUST005361,354,3,297.08,2,5,5,12,Loyal Customers
CUST005362,540,2,222.49,1,3,4,8,Potential Loyalists
CUST005363,81,3,227.48,5,5,4,14,Champions
CUST005364,3,4,227.04,5,5,4,14,Champions
CUST005367,86,4,655.31,4,5,5,14,Champions
CUST005368,671,1,60.92,1,1,1,3,Lost Customers
CUST005369,343,1,99.36000000000001,2,1,2,5,At Risk
CUST005371,281,1,80.78,3,1,2,6,At Risk
CUST005372,58,1,83.89,5,1,2,8,Potential Loyalists
CUST005373,194,1,266.12,3,1,5,9,Potential Loyalists
CUST005375,43,4,333.57,5,5,5,15,Champions
CUST005376,85,2,83.95,4,3,2,9,Potential Loyalists
CUST005377,211,2,209.01999999999998,3,3,4,10,Loyal Customers
CUST005378,72,6,421.1,5,5,5,15,Champions
CUST005379,547,1,68.31,1,1,1,3,Lost Customers
CUST005380,413,2,104.00999999999999,2,3,2,7,Potential Loyalists
CUST005381,44,2,211.69,5,3,4,12,Loyal Customers
CUST005382,62,2,102.78,5,3,2,10,Loyal Customers
CUST005383,278,3,334.23,3,5,5,13,Champions
CUST005384,206,2,214.93,3,3,4,10,Loyal Customers
CUST005385,70,3,339.41,5,5,5,15,Champions
CUST005386,39,2,145.88,5,3,3,11,Loyal Customers
CUST005387,648,1,234.82999999999998,1,1,4,6,At Risk
CUST005388,420,1,104.59,2,1,2,5,At Risk
CUST005389,148,1,53.91,4,1,1,6,At Risk
CUST005390,542,1,83.97,1,1,2,4,Lost Customers
CUST005391,73,3,247.7,5,5,4,14,Champions
CUST005392,597,2,142.68,1,3,3,7,Potential Loyalists
CUST005395,19,2,173.71,5,3,4,12,Loyal Customers
CUST005397,431,2,90.74000000000001,2,3,2,7,Potential Loyalists
CUST005398,204,1,84.91999999999999,3,1,2,6,At Risk
CUST005400,626,1,47.82,1,1,1,3,Lost Customers
CUST005402,495,1,98.36,1,1,2,4,Lost Customers
CUST005404,380,2,463.35,2,3,5,10,Loyal Customers
CUST005405,119,3,296.94,4,5,5,14,Champions
CUST005406,25,1,89.75,5,1,2,8,Potential Loyalists
CUST005407,202,2,183.59,3,3,4,10,Loyal Customers
CUST005408,135,4,271.91999999999996,4,5,5,14,Champions
CUST005409,54,2,142.66,5,3,3,11,Loyal Customers
CUST005410,119,3,287.61,4,5,5,14,Champions
CUST005411,304,1,50.760000000000005,3,1,1,5,At Risk
CUST005412,188,2,250.71,3,3,4,10,Loyal Customers
CUST005413,25,6,622.41,5,5,5,15,Champions
CUST005414,289,1,49.49,3,1,1,5,At Risk
CUST005415,48,2,128.0,5,3,3,11,Loyal Customers
CUST005416,334,2,157.14,2,3,3,8,Potential Loyalists
CUST005417,291,1,27.23,3,1,1,5,At Risk
CUST005418,17,1,84.34,5,1,2,8,Potential Loyalists
CUST005419,656,1,218.09,1,1,4,6,At Risk
CUST005420,146,2,606.98,4,3,5,12,Loyal Customers
CUST005421,333,2,140.99,2,3,3,8,Potential Loyalists
CUST005422,66,1,169.57,5,1,3,9,Potential Loyalists
CUST005423,313,3,331.21,2,5,5,12,Loyal Customers
CUST005424,50,2,74.13,5,3,2,10,Loyal Customers
CUST005425,141,3,528.24,4,5,5,14,Champions
CUST005426,175,1,98.69,4,1,2,7,Potential Loyalists
CUST005427,522,1,81.09,1,1,2,4,Lost Customers
CUST005429,553,1,137.16,1,1,3,5,At Risk
CUST005430,68,2,369.75,5,3,5,13,Champions
CUST005432,594,1,136.48,1,1,3,5,At Risk
CUST005433,190,2,443.4,3,3,5,11,Loyal Customers
CUST005434,190,2,128.16,3,3,3,9,Potential Loyalists
CUST005435,650,1,82.63,1,1,2,4,Lost Customers
CUST005436,323,1,27.08,2,1,1,4,Lost Customers
CUST005437,517,1,85.52,1,1,2,4,Lost Customers
CUST005439,158,2,256.33000000000004,4,3,4,11,Loyal Customers
CUST005440,377,1,76.48,2,1,2,5,At Risk
CUST005441,224,1,58.72,3,1,1,5,At Risk
CUST005442,124,2,157.43,4,3,3,10,Loyal Customers
CUST005443,94,2,88.95,4,3,2,9,Potential Loyalists
CUST005444,171,2,113.63,4,3,3,10,Loyal Customers
CUST005445,632,1,50.88,1,1,1,3,Lost Customers
CUST005446,180,3,152.32999999999998,4,5,3,12,Loyal Customers
CUST005447,143,1,23.37,4,1,1,6,At Risk
CUST005450,497,1,53.06,1,1,1,3,Lost Customers
CUST005452,407,1,80.4,2,1,2,5,At Risk
CUST005453,239,1,97.14,3,1,2,6,At Risk
CUST005454,376,2,72.89,2,3,2,7,Potential Loyalists
CUST005455,38,4,316.77,5,5,5,15,Champions
CUST005456,59,3,443.83,5,5,5,15,Champions
CUST005457,469,1,45.51,1,1,1,3,Lost Customers
CUST005459,450,1,121.36999999999999,2,1,3,6,At Risk
CUST005460,305,1,102.47,3,1,2,6,At Risk
CUST005461,161,2,303.74,4,3,5,12,Loyal Customers
CUST005462,608,1,74.33,1,1,2,4,Lost Customers
CUST005463,47,2,160.5,5,3,3,11,Loyal Customers
CUST005465,31,2,138.8,5,3,3,11,Loyal Customers
CUST005468,54,4,357.19,5,5,5,15,Champions
CUST005469,685,1,305.54999999999995,1,1,5,7,Potential Loyalists
CUST005470,263,1,338.90999999999997,3,1,5,9,Potential Loyalists
CUST005472,261,2,235.77,3,3,4,10,Loyal Customers
CUST005474,37,2,167.88,5,3,3,11,Loyal Customers
CUST005475,216,2,113.54,3,3,3,9,Potential Loyalists
CUST005476,22,1,112.41999999999999,5,1,2,8,Potential Loyalists
CUST005477,106,2,122.29,4,3,3,10,Loyal Customers
CUST005478,413,2,370.70000000000005,2,3,5,10,Loyal Customers
CUST005479,7,3,363.27000000000004,5,5,5,15,Champions
CUST005480,185,2,69.71000000000001,3,3,2,8,Potential Loyalists
CUST005481,361,2,124.10999999999999,2,3,3,8,Potential Loyalists
CUST005482,148,2,150.16000000000003,4,3,3,10,Loyal Customers
CUST005483,247,2,144.95,3,3,3,9,Potential Loyalists
CUST005484,23,2,165.03,5,3,3,11,Loyal Customers
CUST005485,286,1,316.21,3,1,5,9,Potential Loyalists
CUST005486,145,2,288.53999999999996,4,3,5,12,Loyal Customers
CUST005487,632,1,170.27,1,1,3,5,At Risk
CUST005489,486,1,80.78,1,1,2,4,Lost Customers
CUST005490,482,2,101.58,1,3,2,6,At Risk
CUST005492,549,2,153.97,1,3,3,7,Potential Loyalists
CUST005493,580,1,53.349999999999994,1,1,1,3,Lost Customers
CUST005494,422,1,124.69,2,1,3,6,At Risk
CUST005495,19,3,405.97,5,5,5,15,Champions
CUST005496,73,2,177.99,5,3,4,12,Loyal Customers
CUST005497,217,1,100.52000000000001,3,1,2,6,At Risk
CUST005498,681,1,32.260000000000005,1,1,1,3,Lost Customers
CUST005499,435,2,132.4,2,3,3,8,Potential Loyalists
CUST005500,326,1,90.78999999999999,2,1,2,5,At Risk
CUST005501,359,1,49.879999999999995,2,1,1,4,Lost Customers
CUST005502,173,3,316.98,4,5,5,14,Champions
CUST005503,45,1,58.54,5,1,1,7,Potential Loyalists
CUST005504,165,3,179.87,4,5,4,13,Champions
CUST005505,452,1,75.28,2,1,2,5,At Risk
CUST005506,183,4,324.44,4,5,5,14,Champions
CUST005507,544,1,94.09,1,1,2,4,Lost Customers
CUST005508,464,1,77.16,2,1,2,5,At Risk
CUST005509,424,1,74.25,2,1,2,5,At Risk
CUST005510,21,1,57.78,5,1,1,7,Potential Loyalists
CUST005513,381,1,179.89999999999998,2,1,4,7,Potential Loyalists
CUST005514,403,1,157.95,2,1,3,6,At Risk
CUST005515,267,5,335.7,3,5,5,13,Champions
CUST005516,170,3,197.97,4,5,4,13,Champions
CUST005517,165,2,219.44,4,3,4,11,Loyal Customers
CUST005518,425,1,39.64,2,1,1,4,Lost Customers
CUST005520,413,3,262.26,2,5,4,11,Loyal Customers
CUST005521,558,1,62.75,1,1,1,3,Lost Customers
CUST005522,26,2,169.28,5,3,3,11,Loyal Customers
CUST005523,378,3,455.56999999999994,2,5,5,12,Loyal Customers
CUST005524,396,1,121.29999999999998,2,1,3,6,At Risk
CUST005525,363,1,54.910000000000004,2,1,1,4,Lost Customers
CUST005527,165,2,190.89,4,3,4,11,Loyal Customers
CUST005529,663,1,112.82,1,1,2,4,Lost Customers
CUST005530,67,3,142.53,5,5,3,13,Champions
CUST005531,113,1,55.34,4,1,1,6,At Risk
CUST005532,290,1,75.50999999999999,3,1,2,6,At Risk
CUST005534,652,1,168.03,1,1,3,5,At Risk
CUST005536,35,2,270.99,5,3,5,13,Champions
CUST005538,536,1,47.150000000000006,1,1,1,3,Lost Customers
CUST005539,148,4,449.15,4,5,5,14,Champions
CUST005542,687,1,79.97,1,1,2,4,Lost Customers
CUST005543,169,5,405.73,4,5,5,14,Champions
CUST005544,438,2,302.51,2,3,5,10,Loyal Customers
CUST005545,4,2,96.62,5,3,2,10,Loyal Customers
CUST005546,102,1,31.48,4,1,1,6,At Risk
CUST005547,34,3,169.97,5,5,3,13,Champions
CUST005550,402,1,55.89,2,1,1,4,Lost Customers
CUST005552,294,1,43.959999999999994,3,1,1,5,At Risk
CUST005553,86,2,141.60000000000002,4,3,3,10,Loyal Customers
CUST005555,404,1,60.650000000000006,2,1,1,4,Lost Customers
CUST005556,539,1,116.94,1,1,3,5,At Risk
CUST005557,478,2,168.96,1,3,3,7,Potential Loyalists
CUST005558,105,2,150.31,4,3,3,10,Loyal Customers
CUST005559,163,2,274.1,4,3,5,12,Loyal Customers
CUST005560,173,2,110.85,4,3,2,9,Potential Loyalists
CUST005561,84,1,76.69,5,1,2,8,Potential Loyalists
CUST005563,177,2,103.73,4,3,2,9,Potential Loyalists
CUST005565,185,3,305.64,3,5,5,13,Champions
CUST005566,443,2,134.38,2,3,3,8,Potential Loyalists
CUST005568,253,2,154.28,3,3,3,9,Potential Loyalists
CUST005569,148,3,211.44,4,5,4,13,Champions
CUST005570,383,2,264.12,2,3,5,10,Loyal Customers
CUST005571,255,3,639.0699999999999,3,5,5,13,Champions
CUST005572,110,3,99.81,4,5,2,11,Loyal Customers
CUST005573,136,2,117.22,4,3,3,10,Loyal Customers
CUST005574,362,2,181.26,2,3,4,9,Potential Loyalists
CUST005575,491,1,37.94,1,1,1,3,Lost Customers
CUST005576,211,1,447.55,3,1,5,9,Potential Loyalists
CUST005577,192,3,267.89,3,5,5,13,Champions
CUST005578,190,2,159.78,3,3,3,9,Potential Loyalists
CUST005580,208,2,135.18,3,3,3,9,Potential Loyalists
CUST005583,4,2,439.32000000000005,5,3,5,13,Champions
CUST005584,17,4,243.63,5,5,4,14,Champions
CUST005585,551,1,85.87,1,1,2,4,Lost Customers
CUST005586,270,3,263.7,3,5,5,13,Champions
CUST005587,100,4,321.27,4,5,5,14,Champions
CUST005589,141,2,360.94,4,3,5,12,Loyal Customers
CUST005590,35,3,421.27,5,5,5,15,Champions
CUST005591,565,1,53.7,1,1,1,3,Lost Customers
CUST005592,234,1,56.82000000000001,3,1,1,5,At Risk
CUST005593,100,3,134.44,4,5,3,12,Loyal Customers
CUST005594,289,4,405.28000000000003,3,5,5,13,Champions
CUST005596,120,2,142.18,4,3,3,10,Loyal Customers
CUST005597,579,1,124.7,1,1,3,5,At Risk
CUST005598,327,2,171.3,2,3,4,9,Potential Loyalists
CUST005599,13,4,307.27,5,5,5,15,Champions
CUST005600,698,1,71.21,1,1,2,4,Lost Customers
CUST005602,298,2,131.72,3,3,3,9,Potential Loyalists
CUST005605,554,2,137.44,1,3,3,7,Potential Loyalists
CUST005606,210,3,179.45000000000002,3,5,4,12,Loyal Customers
CUST005607,131,3,193.94,4,5,4,13,Champions
CUST005608,258,2,96.41,3,3,2,8,Potential Loyalists
CUST005609,312,2,139.22,2,3,3,8,Potential Loyalists
CUST005610,119,1,47.71,4,1,1,6,At Risk
CUST005611,450,1,56.56,2,1,1,4,Lost Customers
CUST005612,262,1,21.02,3,1,1,5,At Risk
CUST005613,419,1,150.48999999999998,2,1,3,6,At Risk
CUST005615,39,6,462.99,5,5,5,15,Champions
CUST005617,506,1,70.68,1,1,2,4,Lost Customers
CUST005618,675,1,56.58,1,1,1,3,Lost Customers
CUST005619,137,1,89.98,4,1,2,7,Potential Loyalists
CUST005620,110,3,463.21000000000004,4,5,5,14,Champions
CUST005621,219,1,89.65,3,1,2,6,At Risk
CUST005622,566,3,209.33999999999997,1,5,4,10,Loyal Customers
CUST005623,408,2,141.67,2,3,3,8,Potential Loyalists
CUST005626,690,1,37.21,1,1,1,3,Lost Customers
CUST005628,183,3,231.38,4,5,4,13,Champions
CUST005629,661,1,43.790000000000006,1,1,1,3,Lost Customers
CUST005630,619,1,182.32999999999998,1,1,4,6,At Risk
CUST005631,617,1,28.24,1,1,1,3,Lost Customers
CUST005632,5,2,229.3,5,3,4,12,Loyal Customers
CUST005633,262,1,119.78,3,1,3,7,Potential Loyalists
CUST005634,136,4,203.60999999999999,4,5,4,13,Champions
CUST005635,581,1,96.58,1,1,2,4,Lost Customers
CUST005636,34,2,86.99000000000001,5,3,2,10,Loyal Customers
CUST005637,420,1,83.31,2,1,2,5,At Risk
CUST005639,90,3,224.77000000000004,4,5,4,13,Champions
CUST005640,373,2,126.76,2,3,3,8,Potential Loyalists
CUST005642,109,3,266.68,4,5,5,14,Champions
CUST005643,168,2,272.05,4,3,5,12,Loyal Customers
CUST005645,73,1,72.35000000000001,5,1,2,8,Potential Loyalists
CUST005646,81,2,180.25,5,3,4,12,Loyal Customers
CUST005647,425,1,65.67999999999999,2,1,1,4,Lost Customers
CUST005648,191,4,292.69,3,5,5,13,Champions
CUST005649,23,1,50.81999999999999,5,1,1,7,Potential Loyalists
CUST005650,353,2,122.74000000000001,2,3,3,8,Potential Loyalists
CUST005653,250,2,173.87,3,3,4,10,Loyal Customers
CUST005654,268,1,84.74000000000001,3,1,2,6,At Risk
CUST005655,9,3,251.4,5,5,4,14,Champions
CUST005656,449,3,172.64999999999998,2,5,4,11,Loyal Customers
CUST005659,539,1,99.22,1,1,2,4,Lost Customers
CUST005660,45,3,226.11,5,5,4,14,Champions
CUST005661,479,1,139.92000000000002,1,1,3,5,At Risk
CUST005662,49,3,208.82,5,5,4,14,Champions
CUST005663,578,1,158.94,1,1,3,5,At Risk
CUST005664,136,3,306.45,4,5,5,14,Champions
CUST005665,416,1,295.53,2,1,5,8,Potential Loyalists
CUST005666,60,3,342.04999999999995,5,5,5,15,Champions
CUST005668,676,1,130.2,1,1,3,5,At Risk
CUST005670,523,1,130.01,1,1,3,5,At Risk
CUST005673,479,1,42.16,1,1,1,3,Lost Customers
CUST005674,39,3,176.54000000000002,5,5,4,14,Champions
CUST005675,467,1,97.43,2,1,2,5,At Risk
CUST005676,214,1,88.11,3,1,2,6,At Risk
CUST005678,45,2,245.06,5,3,4,12,Loyal Customers
CUST005679,75,1,59.34,5,1,1,7,Potential Loyalists
CUST005680,431,1,80.54,2,1,2,5,At Risk
CUST005682,199,1,34.4,3,1,1,5,At Risk
CUST005683,239,1,60.230000000000004,3,1,1,5,At Risk
CUST005685,59,2,194.25,5,3,4,12,Loyal Customers
CUST005686,201,2,388.74,3,3,5,11,Loyal Customers
CUST005687,82,3,276.65999999999997,5,5,5,15,Champions
CUST005688,188,2,158.06,3,3,3,9,Potential Loyalists
CUST005689,33,2,97.82000000000001,5,3,2,10,Loyal Customers
CUST005690,301,4,689.1400000000001,3,5,5,13,Champions
CUST005691,284,3,388.77,3,5,5,13,Champions
CUST005692,297,1,90.01,3,1,2,6,At Risk
CUST005693,287,1,41.0,3,1,1,5,At Risk
CUST005694,503,1,78.16,1,1,2,4,Lost Customers
CUST005695,227,3,219.99,3,5,4,12,Loyal Customers
CUST005696,372,2,105.52,2,3,2,7,Potential Loyalists
CUST005697,344,2,192.32999999999998,2,3,4,9,Potential Loyalists
CUST005698,672,1,20.16,1,1,1,3,Lost Customers
CUST005699,522,1,74.38,1,1,2,4,Lost Customers
CUST005700,515,2,90.96000000000001,1,3,2,6,At Risk
CUST005702,233,4,533.5899999999999,3,5,5,13,Champions
CUST005703,635,1,186.43,1,1,4,6,At Risk
CUST005704,689,1,56.769999999999996,1,1,1,3,Lost Customers
CUST005708,315,1,230.95999999999998,2,1,4,7,Potential Loyalists
CUST005709,16,1,64.68,5,1,1,7,Potential Loyalists
CUST005710,84,2,171.11,5,3,4,12,Loyal Customers
CUST005711,3,1,143.34,5,1,3,9,Potential Loyalists
CUST005712,155,1,51.879999999999995,4,1,1,6,At Risk
CUST005713,115,3,204.46,4,5,4,13,Champions
CUST005714,402,1,41.17,2,1,1,4,Lost Customers
CUST005715,124,1,77.56,4,1,2,7,Potential Loyalists
CUST005717,162,2,175.88,4,3,4,11,Loyal Customers
CUST005720,171,2,189.94,4,3,4,11,Loyal Customers
CUST005721,44,2,161.86,5,3,3,11,Loyal Customers
CUST005722,138,4,363.73,4,5,5,14,Champions
CUST005723,204,3,353.07,3,5,5,13,Champions
CUST005724,214,1,74.75999999999999,3,1,2,6,At Risk
CUST005725,560,1,85.69,1,1,2,4,Lost Customers
CUST005728,169,3,223.18,4,5,4,13,Champions
CUST005729,39,1,122.66,5,1,3,9,Potential Loyalists
CUST005730,41,4,579.97,5,5,5,15,Champions
CUST005731,561,1,45.260000000000005,1,1,1,3,Lost Customers
CUST005732,208,1,78.36999999999999,3,1,2,6,At Risk
CUST005733,374,2,183.93,2,3,4,9,Potential Loyalists
CUST005734,108,3,228.4,4,5,4,13,Champions
CUST005738,143,2,229.65,4,3,4,11,Loyal Customers
CUST005739,7,1,57.709999999999994,5,1,1,7,Potential Loyalists
CUST005740,357,1,18.5,2,1,1,4,Lost Customers
CUST005741,639,2,121.94999999999999,1,3,3,7,Potential Loyalists
CUST005742,476,1,64.71,1,1,1,3,Lost Customers
CUST005744,146,3,199.42,4,5,4,13,Champions
CUST005745,17,3,267.70000000000005,5,5,5,15,Champions
CUST005747,99,2,208.51,4,3,4,11,Loyal Customers
CUST005749,195,4,408.79,3,5,5,13,Champions
CUST005750,673,1,102.42,1,1,2,4,Lost Customers
CUST005751,404,1,38.519999999999996,2,1,1,4,Lost Customers
CUST005752,650,1,66.8,1,1,1,3,Lost Customers
CUST005753,153,1,20.34,4,1,1,6,At Risk
CUST005754,182,1,36.849999999999994,4,1,1,6,At Risk
CUST005755,121,5,857.4100000000001,4,5,5,14,Champions
CUST005756,489,1,258.34,1,1,4,6,At Risk
CUST005758,398,1,27.07,2,1,1,4,Lost Customers
CUST005760,495,1,49.63,1,1,1,3,Lost Customers
CUST005764,28,2,118.13,5,3,3,11,Loyal Customers
CUST005765,105,2,204.06,4,3,4,11,Loyal Customers
CUST005767,85,1,39.87,4,1,1,6,At Risk
CUST005768,357,1,79.41,2,1,2,5,At Risk
CUST005769,327,3,229.04000000000002,2,5,4,11,Loyal Customers
CUST005770,34,3,253.97,5,5,4,14,Champions
CUST005771,85,1,199.24,4,1,4,9,Potential Loyalists
CUST005773,5,4,357.37,5,5,5,15,Champions
CUST005774,109,2,244.12,4,3,4,11,Loyal Customers
CUST005776,597,2,177.64,1,3,4,8,Potential Loyalists
CUST005778,261,2,246.14999999999998,3,3,4,10,Loyal Customers
CUST005780,151,2,281.36,4,3,5,12,Loyal Customers
CUST005782,376,3,182.47,2,5,4,11,Loyal Customers
CUST005783,348,1,177.25,2,1,4,7,Potential Loyalists
CUST005784,151,1,172.37,4,1,4,9,Potential Loyalists
CUST005785,251,1,85.26,3,1,2,6,At Risk
CUST005786,125,3,229.24,4,5,4,13,Champions
CUST005787,130,1,80.13,4,1,2,7,Potential Loyalists
CUST005788,342,1,32.91,2,1,1,4,Lost Customers
CUST005790,347,1,103.46000000000001,2,1,2,5,At Risk
CUST005791,328,1,123.21,2,1,3,6,At Risk
CUST005793,680,1,108.92,1,1,2,4,Lost Customers
CUST005796,294,2,160.94,3,3,3,9,Potential Loyalists
CUST005797,9,3,283.36,5,5,5,15,Champions
CUST005800,500,1,89.25,1,1,2,4,Lost Customers
CUST005801,196,7,726.0300000000001,3,5,5,13,Champions
CUST005802,290,3,182.82,3,5,4,12,Loyal Customers
CUST005804,18,3,132.06,5,5,3,13,Champions
CUST005806,173,2,216.89,4,3,4,11,Loyal Customers
CUST005807,176,2,179.86,4,3,4,11,Loyal Customers
CUST005808,24,4,223.61,5,5,4,14,Champions
CUST005810,531,1,148.85,1,1,3,5,At Risk
CUST005811,463,1,41.79,2,1,1,4,Lost Customers
CUST005812,661,1,78.15,1,1,2,4,Lost Customers
CUST005813,637,1,115.69999999999999,1,1,3,5,At Risk
CUST005814,236,2,127.08,3,3,3,9,Potential Loyalists
CUST005815,220,2,255.77999999999997,3,3,4,10,Loyal Customers
CUST005816,383,1,37.72,2,1,1,4,Lost Customers
CUST005817,345,1,118.64,2,1,3,6,At Risk
CUST005818,597,1,44.36,1,1,1,3,Lost Customers
CUST005819,363,1,33.57,2,1,1,4,Lost Customers
CUST005821,43,1,66.25,5,1,1,7,Potential Loyalists
CUST005822,16,3,389.71,5,5,5,15,Champions
CUST005823,35,2,176.63,5,3,4,12,Loyal Customers
CUST005825,2,3,261.19,5,5,4,14,Champions
CUST005826,23,5,440.61,5,5,5,15,Champions
CUST005828,47,1,82.91,5,1,2,8,Potential Loyalists
CUST005829,646,1,61.8,1,1,1,3,Lost Customers
CUST005830,477,2,392.62,1,3,5,9,Potential Loyalists
CUST005833,103,3,251.06,4,5,4,13,Champions
CUST005834,569,1,132.42000000000002,1,1,3,5,At Risk
CUST005835,172,1,100.11,4,1,2,7,Potential Loyalists
CUST005837,15,2,170.7,5,3,4,12,Loyal Customers
CUST005838,524,1,83.17,1,1,2,4,Lost Customers
CUST005840,207,3,287.71000000000004,3,5,5,13,Champions
CUST005841,249,1,51.57,3,1,1,5,At Risk
CUST005842,233,2,153.78,3,3,3,9,Potential Loyalists
CUST005844,49,2,100.84,5,3,2,10,Loyal Customers
CUST005845,681,1,57.08,1,1,1,3,Lost Customers
CUST005846,463,1,173.65,2,1,4,7,Potential Loyalists
CUST005847,154,1,79.03,4,1,2,7,Potential Loyalists
CUST005848,357,1,256.03000000000003,2,1,4,7,Potential Loyalists
CUST005849,14,3,353.42999999999995,5,5,5,15,Champions
CUST005850,359,1,93.11,2,1,2,5,At Risk
CUST005852,77,1,206.60000000000002,5,1,4,10,Loyal Customers
CUST005853,447,1,179.60000000000002,2,1,4,7,Potential Loyalists
CUST005854,62,1,187.79,5,1,4,10,Loyal Customers
CUST005856,166,2,121.48,4,3,3,10,Loyal Customers
CUST005857,483,1,147.93,1,1,3,5,At Risk
CUST005858,279,1,109.66,3,1,2,6,At Risk
CUST005859,328,1,214.46,2,1,4,7,Potential Loyalists
CUST005861,372,2,280.03000000000003,2,3,5,10,Loyal Customers
CUST005862,307,1,98.31,3,1,2,6,At Risk
CUST005863,507,1,123.64,1,1,3,5,At Risk
CUST005864,48,1,139.17,5,1,3,9,Potential Loyalists
CUST005867,353,2,109.72999999999999,2,3,2,7,Potential Loyalists
CUST005868,251,1,148.28,3,1,3,7,Potential Loyalists
CUST005869,179,1,96.19,4,1,2,7,Potential Loyalists
CUST005870,546,2,399.59999999999997,1,3,5,9,Potential Loyalists
CUST005871,293,1,34.260000000000005,3,1,1,5,At Risk
CUST005872,157,1,59.93000000000001,4,1,1,6,At Risk
CUST005873,341,2,75.19,2,3,2,7,Potential Loyalists
CUST005876,431,1,41.58,2,1,1,4,Lost Customers
CUST005877,550,2,134.85000000000002,1,3,3,7,Potential Loyalists
CUST005878,265,1,66.96,3,1,1,5,At Risk
CUST005880,49,1,38.29,5,1,1,7,Potential Loyalists
CUST005882,152,1,44.09,4,1,1,6,At Risk
CUST005883,85,2,172.24,4,3,4,11,Loyal Customers
CUST005884,40,1,65.92,5,1,1,7,Potential Loyalists
CUST005885,132,1,60.04,4,1,1,6,At Risk
CUST005886,253,4,295.62,3,5,5,13,Champions
CUST005887,482,1,33.14,1,1,1,3,Lost Customers
CUST005888,8,2,135.96,5,3,3,11,Loyal Customers
CUST005889,258,1,54.59,3,1,1,5,At Risk
CUST005891,177,2,245.68,4,3,4,11,Loyal Customers
CUST005892,120,2,387.56,4,3,5,12,Loyal Customers
CUST005893,218,2,227.48000000000002,3,3,4,10,Loyal Customers
CUST005894,269,2,106.91,3,3,2,8,Potential Loyalists
CUST005895,698,1,60.31,1,1,1,3,Lost Customers
CUST005896,344,1,140.31,2,1,3,6,At Risk
CUST005897,112,2,573.9000000000001,4,3,5,12,Loyal Customers
CUST005898,120,2,109.3,4,3,2,9,Potential Loyalists
CUST005899,73,2,116.27,5,3,3,11,Loyal Customers
CUST005900,168,2,150.01,4,3,3,10,Loyal Customers
CUST005901,146,4,538.69,4,5,5,14,Champions
CUST005902,201,2,103.93,3,3,2,8,Potential Loyalists
CUST005903,80,1,132.68,5,1,3,9,Potential Loyalists
CUST005904,134,1,56.400000000000006,4,1,1,6,At Risk
CUST005905,513,2,139.76999999999998,1,3,3,7,Potential Loyalists
CUST005906,14,4,439.41,5,5,5,15,Champions
CUST005909,319,1,31.96,2,1,1,4,Lost Customers
CUST005910,521,1,96.99,1,1,2,4,Lost Customers
CUST005911,349,2,93.28,2,3,2,7,Potential Loyalists
CUST005912,139,2,74.43,4,3,2,9,Potential Loyalists
CUST005913,392,2,134.37,2,3,3,8,Potential Loyalists
CUST005914,637,2,95.87,1,3,2,6,At Risk
CUST005915,78,2,128.71,5,3,3,11,Loyal Customers
CUST005916,73,2,178.7,5,3,4,12,Loyal Customers
CUST005917,476,1,42.489999999999995,1,1,1,3,Lost Customers
CUST005918,181,2,120.65,4,3,3,10,Loyal Customers
CUST005919,284,4,437.96000000000004,3,5,5,13,Champions
CUST005920,410,1,44.29,2,1,1,4,Lost Customers
CUST005921,409,1,174.77999999999997,2,1,4,7,Potential Loyalists
CUST005922,76,2,164.70999999999998,5,3,3,11,Loyal Customers
CUST005923,128,2,170.89000000000001,4,3,4,11,Loyal Customers
CUST005924,312,1,561.48,2,1,5,8,Potential Loyalists
CUST005925,143,4,314.24,4,5,5,14,Champions
CUST005926,686,1,51.459999999999994,1,1,1,3,Lost Customers
CUST005927,202,2,271.37,3,3,5,11,Loyal Customers
CUST005928,166,1,83.45,4,1,2,7,Potential Loyalists
CUST005931,400,1,49.5,2,1,1,4,Lost Customers
CUST005932,190,2,94.61,3,3,2,8,Potential Loyalists
CUST005933,129,1,441.24,4,1,5,10,Loyal Customers
